c55204_g1_i1	2930	93	0
c55205_g1_i1	787	1	0
c55205_g1_i2	883	0	0
c55207_g1_i1	613	12	0
c55208_g1_i1	279	12	0
c55209_g1_i1	800	7	0
c55210_g1_i1	2545	21	0
c55211_g1_i1	443	0	0
c55212_g1_i1	912	10	0
c55213_g1_i1	739	24	0
c55213_g1_i2	1628	20	0
c55214_g1_i1	725	12	0
c55214_g2_i1	468	2	0
c55215_g1_i1	258	0	0
c55216_g1_i1	639	8	0
c55216_g1_i2	263	0	0
c55219_g1_i1	524	7	0
c55220_g1_i1	339	16	0
c55221_g1_i1	215	8	0
c55223_g1_i1	334	9	0
c55224_g1_i1	636	0	0
c55225_g1_i1	564	1	0
c55225_g2_i1	201	2	0
c55226_g1_i1	351	0	0
c55226_g1_i2	1210	0	0
c55226_g1_i3	1301	0	0
c55227_g1_i1	1225	4	0
c55228_g1_i1	467	32	0
c55229_g1_i1	1774	0	0
c55229_g1_i2	1728	6	0
c55230_g1_i1	837	4	0
c55233_g1_i1	252	16	0
c55234_g1_i1	604	18	0
c55234_g1_i2	299	7	0
c55235_g1_i1	979	22	0
c55236_g1_i1	957	8	0
c55236_g1_i2	636	2	0
c55237_g1_i1	388	0	0
c55237_g1_i2	406	0	0
c55237_g1_i3	412	5	0
c55238_g1_i1	721	1	0
c55238_g1_i2	1021	8	0
c55239_g1_i1	419	0	0
c55239_g1_i2	446	2	0
c55241_g1_i1	261	9	0
c55241_g2_i1	207	0	0
c55244_g1_i1	323	8	0
c55245_g1_i1	341	0	0
c55247_g1_i1	530	8	0
c55248_g1_i1	376	0	0
c55252_g1_i1	556	9	0
c55253_g1_i1	263	12	0
c55254_g1_i1	362	5	0
c55255_g1_i1	347	4	0
c55256_g1_i1	479	0	0
c55256_g1_i2	613	2	0
c55257_g1_i1	476	8	0
c55257_g1_i2	939	9	0
c55258_g1_i1	632	20	0
c55259_g1_i1	905	18	0
c55260_g1_i1	1512	50	0
c55262_g1_i1	213	0	0
c55262_g2_i1	715	13	0
c55263_g1_i1	340	7	0
c55264_g1_i1	263	0	0
c55266_g1_i1	1719	62	0
c55267_g1_i1	264	13	0
c55269_g1_i1	701	0	0
c55270_g1_i1	215	0	0
c55270_g1_i2	997	19	0
c55272_g1_i1	304	4	0
c55272_g2_i1	323	0	0
c55272_g2_i2	650	10	0
c55275_g1_i1	440	4	0
c55275_g2_i1	347	8	0
c55277_g1_i1	403	16	0
c55278_g1_i1	308	2	0
c55278_g2_i1	623	40	0
c55279_g1_i1	530	3	0
c55279_g1_i2	606	0	0
c55280_g1_i1	210	7	0
c55281_g1_i1	1603	32	0
c55282_g1_i1	398	4	0
c55282_g1_i2	379	0	0
c55284_g1_i1	280	48	0
c55285_g1_i1	317	2	0
c55285_g1_i2	355	0	0
c55285_g2_i1	216	1	0
c55287_g1_i1	202	3	0
c55288_g1_i1	480	4	0
c55288_g1_i2	535	0	0
c55289_g1_i1	1519	15	0
c55292_g1_i1	621	3	0
c55293_g1_i1	219	7	0
c55293_g1_i2	271	6	0
c55294_g1_i1	305	3	0
c55295_g1_i1	771	31	0
c55296_g1_i1	422	4	0
c55297_g1_i1	997	12	0
c55299_g1_i1	315	0	0
c55299_g1_i2	280	1	0
c55299_g1_i3	312	0	0
c55299_g2_i1	324	1	0
c55300_g1_i1	547	1	0
c55301_g1_i1	314	22	0
c55302_g1_i1	1695	13	0
c55303_g1_i1	953	2	0
c55303_g1_i2	819	0	0
c55304_g1_i1	451	0	0
c55305_g1_i1	330	6	0
c55305_g2_i1	814	12	0
c55307_g1_i1	549	10	0
c55308_g1_i1	2838	76	0
c55309_g1_i1	453	7	0
c55311_g1_i1	598	3	0
c55311_g1_i2	687	1	0
c55312_g1_i1	338	4	0
c55314_g1_i1	348	9	0
c55314_g2_i1	688	2	0
c55315_g1_i1	420	4	0
c55316_g1_i1	1521	23	0
c55318_g1_i1	1105	13	0
c55319_g1_i1	1196	375	0
c55320_g1_i1	976	11	0
c55321_g1_i1	215	4	0
c55321_g2_i1	2072	7	0
c55321_g2_i2	883	3	0
c55323_g1_i1	2245	50	0
c55324_g1_i1	232	12	0
c55326_g1_i1	303	58	0
c55327_g1_i1	302	0	0
c55327_g1_i2	269	2	0
c55328_g1_i1	864	15	0
c55329_g1_i1	381	4	0
c55329_g2_i1	494	13	0
c55330_g1_i1	431	3	0
c55330_g1_i2	860	98	0
c55331_g1_i1	535	52	0
c55332_g1_i1	357	1	0
c55333_g1_i1	513	31	0
c55334_g1_i1	210	7	0
c55334_g2_i1	332	5	0
c55335_g1_i1	691	3	0
c55339_g1_i1	953	260	0
c55340_g1_i1	236	78	0
c55342_g1_i1	497	5	0
c55343_g1_i1	246	239	0
c55345_g1_i1	990	8	0
c55345_g1_i2	1002	14	0
c55346_g1_i1	740	23	0
c55347_g1_i1	475	0	0
c55350_g1_i1	861	16	0
c55351_g1_i1	621	24	0
c55353_g1_i1	247	22	0
c55354_g1_i1	488	19	0
c55355_g1_i1	262	14	0
c55356_g1_i1	270	0	0
c55356_g1_i2	443	0	0
c55356_g1_i3	800	1	0
c55357_g1_i1	571	7	0
c55358_g1_i1	563	11	0
c55359_g1_i1	438	9	0
c55359_g1_i2	283	0	0
c55360_g1_i1	297	29	0
c55361_g1_i1	1774	23	0
c55361_g2_i1	245	0	0
c55362_g1_i1	363	31	0
c55362_g2_i1	226	4	0
c55363_g1_i1	690	91	0
c55364_g1_i1	1194	62	0
c55365_g1_i1	356	11	0
c55365_g2_i1	278	10	0
c55366_g1_i1	284	4	0
c55366_g2_i1	204	0	0
c55367_g1_i1	720	40	0
c55369_g1_i1	575	6	0
c55370_g1_i1	536	18	0
c55371_g1_i1	2117	31	0
c55372_g1_i1	214	8	0
c55372_g2_i1	205	41	0
c55373_g1_i1	463	2	0
c55374_g1_i1	519	8	0
c55375_g1_i1	849	6	0
c55376_g1_i1	267	11	0
c55378_g1_i1	956	328	0
c55379_g1_i1	791	7	0
c55380_g1_i1	870	2	0
c55381_g1_i1	219	0	0
c55381_g2_i1	1517	3	0
c55383_g1_i1	488	6	0
c55384_g1_i1	586	5	0
c55385_g1_i1	1015	11	0
c55387_g1_i1	496	6	0
c55388_g1_i1	844	148	0
c55388_g2_i1	268	252	0
c55390_g1_i1	396	4	0
c55391_g1_i1	201	3	0
c55392_g1_i1	404	3	0
c55395_g1_i1	1058	17	0
c55396_g1_i1	202	2	0
c55396_g2_i1	298	9	0
c55397_g1_i1	1055	35	0
c55398_g1_i1	391	5	0
c55399_g1_i1	1073	16	0
c55400_g1_i1	893	17	0
c55401_g1_i1	290	5	0
c55402_g1_i1	1833	15	0
c55403_g1_i1	400	27	0
c55403_g2_i1	243	5	0
c55404_g1_i1	293	513	0
c55404_g2_i1	415	995	0
c55405_g1_i1	394	2	0
c55406_g1_i1	670	13334	0
c55408_g1_i1	237	2	0
c55411_g1_i1	224	6	0
c55412_g1_i1	502	6	0
c55413_g1_i1	1015	3	0
c55415_g1_i1	746	6	0
c55416_g1_i1	354	8	0
c55416_g1_i2	586	1	0
c55417_g1_i1	615	14	0
c55418_g1_i1	828	14	0
c55419_g1_i1	221	26	0
c55419_g1_i2	483	48	0
c55420_g1_i1	613	0	0
c55420_g1_i2	762	2	0
c55421_g1_i1	261	10	0
c55422_g1_i1	422	0	0
c55423_g1_i1	1261	6	0
c55423_g1_i2	1296	0	0
c55426_g1_i1	437	0	0
c55426_g2_i1	698	8	0
c55427_g1_i1	208	37	0
c55428_g1_i1	290	29	0
c55430_g1_i1	595	10059	0
c55431_g1_i1	210	0	0
c55432_g1_i1	854	20	0
c55433_g1_i1	471	7	0
c55434_g1_i1	767	17	0
c55435_g1_i1	493	6	0
c55437_g1_i1	426	2	0
c55437_g1_i2	362	2	0
c55438_g1_i1	201	25	0
c55439_g1_i1	981	20	0
c55441_g1_i1	283	10	0
c55442_g1_i1	313	87	0
c55443_g1_i1	256	9	0
c55444_g1_i1	337	6	0
c55445_g1_i1	349	18	0
c55446_g1_i1	640	14	0
c55447_g1_i1	874	7	0
c55448_g1_i1	275	7	0
c55448_g2_i1	330	3	0
c55449_g1_i1	323	12	0
c55450_g1_i1	392	0	0
c55451_g1_i1	790	5	0
c55451_g1_i2	838	13	0
c55452_g1_i1	408	30	0
c55453_g1_i1	272	0	0
c55453_g1_i2	396	0	0
c55455_g1_i1	725	9	0
c55456_g1_i1	311	2	0
c55456_g2_i1	1089	14	0
c55458_g1_i1	553	0	0
c55459_g1_i1	549	6	0
c55459_g1_i2	456	0	0
c55459_g1_i3	310	11	0
c55460_g1_i1	306	10	0
c55461_g1_i1	375	6	0
c55462_g1_i1	377	2	0
c55463_g1_i1	268	1	0
c55463_g2_i1	796	2	0
c55464_g1_i1	825	4	0
c55464_g2_i1	750	11	0
c55465_g1_i1	564	10	0
c55465_g1_i2	1179	15	0
c55466_g1_i1	379	3	0
c55467_g1_i1	428	15	0
c55468_g1_i1	201	16	0
c55469_g1_i1	693	14	0
c55470_g1_i1	737	36	0
c55472_g1_i1	236	9	0
c55473_g1_i1	1321	144	0
c55474_g1_i1	296	8	0
c55474_g2_i1	248	0	0
c55475_g1_i1	319	2	0
c55476_g1_i1	553	0	0
c55477_g1_i1	1389	86	0
c55478_g1_i1	286	159	0
c55479_g1_i1	418	5	0
c55480_g1_i1	732	14	0
c55481_g1_i1	1173	10	0
c55482_g1_i1	437	2	0
c55483_g1_i1	594	10	0
c55484_g1_i1	1309	63	0
c55485_g1_i1	706	19	0
c55486_g1_i1	211	0	0
c55486_g1_i2	579	0	0
c55487_g1_i1	292	9	0
c55487_g1_i2	218	1	0
c55487_g1_i3	369	11	0
c55490_g1_i1	237	0	0
c55492_g1_i1	508	5	0
c55492_g1_i2	1344	22	0
c55494_g1_i1	288	0	0
c55495_g1_i1	230	3	0
c55495_g2_i1	232	3	0
c55496_g1_i1	1690	1	0
c55496_g1_i2	1971	0	0
c55497_g1_i1	277	3	0
c55498_g1_i1	209	5	0
c55499_g1_i1	444	4	0
c55500_g1_i1	907	16	0
c55500_g2_i1	338	26	0
c55501_g1_i1	1371	29	0
c55501_g1_i2	1594	0	0
c55502_g1_i1	680	3	0
c55502_g1_i2	362	0	0
c55503_g1_i1	361	19	0
c55505_g1_i1	365	11	0
c55506_g1_i1	273	4	0
c55506_g2_i1	376	6	0
c55507_g1_i1	232	0	0
c55507_g1_i2	718	32	0
c55508_g1_i1	1247	11	0
c55509_g1_i1	1208	4	0
c55509_g1_i2	900	4	0
c55510_g1_i1	891	0	0
c55510_g2_i1	450	5	0
c55511_g1_i1	720	64	0
c55512_g1_i1	316	2	0
c55513_g1_i1	315	0	0
c55514_g1_i1	321	3	0
c55515_g1_i1	227	5	0
c55516_g1_i1	1354	2	0
c55516_g1_i2	334	0	0
c55517_g1_i1	737	8	0
c55518_g1_i1	466	9	0
c55518_g1_i2	498	3	0
c55519_g1_i1	572	6	0
c55520_g1_i1	377	6	0
c55522_g1_i1	653	14	0
c55522_g1_i2	312	6	0
c55522_g2_i1	212	8	0
c55523_g1_i1	3021	193	0
c55524_g1_i1	562	0	0
c55524_g1_i2	527	2	0
c55524_g1_i3	286	2	0
c55525_g1_i1	609	4	0
c55526_g1_i1	428	3	0
c55526_g1_i2	352	2	0
c55527_g1_i1	283	14	0
c55528_g1_i1	517	2	0
c55529_g1_i1	372	4	0
c55530_g1_i1	776	0	0
c55530_g1_i2	880	2	0
c55530_g2_i1	455	3	0
c55531_g1_i1	222	3	0
c55533_g1_i1	675	2	0
c55534_g1_i1	380	19	0
c55535_g1_i1	384	3	0
c55536_g1_i1	765	1	0
c55536_g1_i2	952	7	0
c55537_g1_i1	467	11	0
c55537_g1_i2	222	6	0
c55538_g1_i1	522	21	0
c55539_g1_i1	231	3	0
c55540_g1_i1	203	6	0
c55542_g1_i1	409	0	0
c55542_g1_i2	433	2	0
c55543_g1_i1	559	2	0
c55547_g1_i1	507	4	0
c55548_g1_i1	702	10	0
c55548_g1_i2	641	0	0
c55549_g1_i1	209	16	0
c55550_g1_i1	1588	23	0
c55552_g1_i1	202	6	0
c55553_g1_i1	240	1	0
c55554_g1_i1	202	0	0
c55555_g1_i1	710	24	0
c55556_g1_i1	625	4	0
c55556_g2_i1	474	5	0
c55556_g3_i1	206	4	0
c55558_g1_i1	544	22	0
c55559_g1_i1	344	3	0
c55560_g1_i1	1288	19	0
c55560_g1_i2	637	0	0
c55561_g1_i1	404	0	0
c55562_g1_i1	380	11	0
c55563_g1_i1	637	6	0
c55563_g1_i2	888	0	0
c55563_g1_i3	559	7	0
c55564_g1_i1	338	8	0
c55565_g1_i1	316	9	0
c55565_g1_i2	272	45	0
c55565_g1_i3	412	0	0
c55566_g1_i1	233	3	0
c55566_g1_i2	459	7	0
c55569_g1_i1	262	1	0
c55570_g1_i1	433	3	0
c55572_g1_i1	633	1	0
c55574_g1_i1	706	29	0
c55576_g1_i1	1278	138	0
c55579_g1_i1	246	0	0
c55580_g1_i1	383	2	0
c55580_g2_i1	1773	12	0
c55581_g1_i1	545	10	0
c55582_g1_i1	2152	84	0
c55583_g1_i1	234	0	0
c55583_g1_i2	608	6	0
c55584_g1_i1	547	84	0
c55585_g1_i1	235	15	0
c55588_g1_i1	205	0	0
c55589_g1_i1	594	6	0
c55590_g1_i1	424	14	0
c55590_g1_i2	1346	1	0
c55590_g1_i3	1436	4	0
c55592_g1_i1	285	0	0
c55593_g1_i1	258	5	0
c55594_g1_i1	249	4	0
c55596_g1_i1	345	3	0
c55597_g1_i1	329	13	0
c55598_g1_i1	627	0	0
c55598_g1_i2	223	20	0
c55598_g1_i3	610	0	0
c55599_g1_i1	219	1	0
c55600_g1_i1	497	6	0
c55600_g1_i2	292	0	0
c55601_g1_i1	752	15	0
c55602_g1_i1	238	22	0
c55603_g1_i1	1712	16	0
c55604_g1_i1	205	0	0
c55604_g1_i2	295	2	0
c55604_g1_i3	300	0	0
c55605_g1_i1	617	8	0
c55605_g2_i1	201	2	0
c55606_g1_i1	489	20	0
c55606_g1_i2	211	0	0
c55607_g1_i1	829	10	0
c55607_g1_i2	972	8	0
c55609_g1_i1	2575	30	0
c55610_g1_i1	1072	14	0
c55611_g1_i1	1730	72	0
c55612_g1_i1	449	9	0
c55612_g1_i2	299	6	0
c55613_g1_i1	792	5	0
c55614_g1_i1	242	2	0
c55615_g1_i1	298	1	0
c55616_g1_i1	405	6	0
c55617_g1_i1	742	96	0
c55618_g1_i1	760	11	0
c55618_g2_i1	580	13	0
c55619_g1_i1	1538	11	0
c55619_g1_i2	507	0	0
c55620_g1_i1	203	2	0
c55621_g1_i1	354	5	0
c55622_g1_i1	318	63	0
c55623_g1_i1	480	9	0
c55626_g1_i1	420	631	0
c55628_g1_i1	1650	24	0
c55629_g1_i1	429	14	0
c55630_g1_i1	415	198	0
c55631_g1_i1	1288	0	0
c55631_g1_i2	1198	1	0
c55632_g1_i1	673	4	0
c55634_g1_i1	980	27	0
c55635_g1_i1	800	11	0
c55635_g1_i2	450	0	0
c55635_g1_i3	760	5	0
c55636_g1_i1	621	10	0
c55637_g1_i1	673	0	0
c55637_g1_i2	1129	24	0
c55638_g1_i1	442	0	0
c55638_g1_i2	379	3	0
c55640_g1_i1	383	9	0
c55641_g1_i1	314	7	0
c55642_g1_i1	257	20	0
c55643_g1_i1	428	128	0
c55644_g1_i1	273	14	0
c55644_g1_i2	610	3	0
c55645_g1_i1	363	6	0
c55649_g1_i1	269	4	0
c55650_g1_i1	410	7	0
c55651_g1_i1	660	47	0
c55652_g1_i1	353	6	0
c55652_g1_i2	283	2	0
c55652_g1_i3	271	1	0
c55654_g1_i1	381	4	0
c55655_g1_i1	224	0	0
c55655_g2_i1	415	0	0
c55656_g1_i1	917	1	0
c55658_g1_i1	305	3	0
c55658_g1_i2	333	0	0
c55659_g1_i1	242	6	0
c55659_g1_i2	421	2	0
c55660_g1_i1	324	5	0
c55662_g1_i1	869	11	0
c55663_g1_i1	624	0	0
c55663_g1_i2	842	0	0
c55663_g1_i3	223	0	0
c55664_g1_i1	513	10	0
c55665_g1_i1	378	4	0
c55666_g1_i1	373	15	0
c55666_g2_i1	377	6	0
c55667_g1_i1	624	0	0
c55668_g1_i1	231	1	0
c55669_g1_i1	303	0	0
c55670_g1_i1	218	0	0
c55670_g1_i2	410	0	0
c55671_g1_i1	315	14	0
c55673_g1_i1	344	1	0
c55673_g1_i2	228	0	0
c55674_g1_i1	999	12	0
c55674_g1_i2	1126	2	0
c55675_g1_i1	320	20	0
c55676_g1_i1	875	5	0
c55676_g2_i1	319	0	0
c55677_g1_i1	588	77	0
c55678_g1_i1	201	0	0
c55679_g1_i1	740	0	0
c55679_g1_i2	865	2	0
c55680_g1_i1	482	3	0
c55682_g1_i1	365	4	0
c55683_g1_i1	377	4	0
c55684_g1_i1	444	5	0
c55687_g1_i1	480	33	0
c55688_g1_i1	316	4	0
c55688_g1_i2	337	1	0
c55689_g1_i1	496	4	0
c55689_g2_i1	225	2	0
c55690_g1_i1	352	2	0
c55691_g1_i1	244	0	0
c55691_g1_i2	386	0	0
c55693_g1_i1	291	36	0
c55694_g1_i1	915	140	0
c55695_g1_i1	399	56	0
c55696_g1_i1	207	7	0
c55697_g1_i1	669	3	0
c55698_g1_i1	451	49	0
c55699_g1_i1	480	1	0
c55699_g1_i2	488	6	0
c55700_g1_i1	570	46	0
c55701_g1_i1	484	7	0
c55702_g1_i1	607	2	0
c55702_g1_i2	308	1	0
c55702_g1_i3	385	5	0
c55705_g1_i1	213	23	0
c55706_g1_i1	914	1	0
c55706_g1_i2	875	0	0
c55706_g2_i1	231	4	0
c55709_g1_i1	282	348	0
c55710_g1_i1	317	0	0
c55710_g1_i2	386	2	0
c55711_g1_i1	304	2	0
c55711_g1_i2	323	17	0
c55713_g1_i1	449	4	0
c55713_g1_i2	551	0	0
c55714_g1_i1	1093	2	0
c55714_g1_i2	1027	4	0
c55715_g1_i1	361	14	0
c55717_g1_i1	311	24	0
c55718_g1_i1	1654	61	0
c55719_g1_i1	318	0	0
c55719_g1_i2	207	28	0
c55721_g1_i1	221	0	0
c55721_g2_i1	1073	2	0
c55722_g1_i1	319	22	0
c55723_g1_i1	484	15	0
c55723_g2_i1	285	14	0
c55724_g1_i1	1511	32	0
c55725_g1_i1	612	41	0
c55726_g1_i1	246	14	0
c55727_g1_i1	376	6	0
c55728_g1_i1	711	8	0
c55728_g1_i2	487	7	0
c55729_g1_i1	2226	62	0
c55732_g1_i1	220	1	0
c55733_g1_i1	262	4	0
c55734_g1_i1	537	12	0
c55735_g1_i1	373	23	0
c55737_g1_i1	447	1	0
c55738_g1_i1	441	38	0
c55739_g1_i1	431	4	0
c55742_g1_i1	392	3	0
c55744_g1_i1	248	3	0
c55745_g1_i1	983	20	0
c55746_g1_i1	231	16	0
c55747_g1_i1	215	7	0
c55748_g1_i1	206	13	0
c55748_g1_i2	223	29	0
c55749_g1_i1	388	7	0
c55750_g1_i1	1013	25	0
c55751_g1_i1	306	2	0
c55752_g1_i1	211	14	0
c55752_g1_i2	633	5	0
c55753_g1_i1	596	16	0
c55755_g1_i1	553	21	0
c55757_g1_i1	282	1	0
c55758_g1_i1	707	13	0
c55759_g1_i1	204	0	0
c55759_g1_i2	442	10	0
c55759_g1_i3	562	13	0
c55760_g1_i1	1267	1	0
c55760_g1_i2	829	44	0
c55761_g1_i1	294	9	0
c55762_g1_i1	447	5	0
c55763_g1_i1	795	0	0
c55763_g1_i2	654	8	0
c55763_g1_i3	609	0	0
c55764_g1_i1	1129	1	0
c55764_g2_i1	275	0	0
c55766_g1_i1	354	4	0
c55768_g1_i1	465	12	0
c55768_g1_i2	603	0	0
c55768_g1_i3	510	0	0
c55769_g1_i1	328	2	0
c55769_g1_i2	246	4	0
c55770_g1_i1	548	7	0
c55771_g1_i1	382	8	0
c55772_g1_i1	339	9	0
c55772_g2_i1	692	16	0
c55774_g1_i1	332	2	0
c55774_g2_i1	1103	0	0
c55774_g2_i2	1123	0	0
c55775_g1_i1	259	16	0
c55776_g1_i1	318	26	0
c55777_g1_i1	324	19	0
c55778_g1_i1	435	4	0
c55778_g2_i1	739	10	0
c55779_g1_i1	1202	8	0
c55779_g1_i2	325	10	0
c55780_g1_i1	245	17	0
c55780_g1_i2	318	4	0
c55781_g1_i1	648	61	0
c55782_g1_i1	503	1	0
c55783_g1_i1	267	11	0
c55784_g1_i1	221	1	0
c55784_g2_i1	243	6	0
c55785_g1_i1	669	1	0
c55786_g1_i1	395	12	0
c55787_g1_i1	254	0	0
c55787_g2_i1	559	11	0
c55788_g1_i1	898	10	0
c55790_g1_i1	888	44	0
c55791_g1_i1	420	0	0
c55791_g1_i2	509	0	0
c55792_g1_i1	261	90	0
c55793_g1_i1	402	76	0
c55794_g1_i1	435	2	0
c55796_g1_i1	1678	8	0
c55796_g1_i2	526	8	0
c55798_g1_i1	233	0	0
c55800_g1_i1	246	2	0
c55804_g1_i1	494	5	0
c55805_g1_i1	216	15	0
c55807_g1_i1	210	6	0
c55808_g1_i1	233	14	0
c55811_g1_i1	858	0	0
c55811_g1_i2	550	0	0
c55811_g1_i3	1373	4	0
c55812_g1_i1	506	5	0
c55814_g1_i1	1323	60	0
c55815_g1_i1	454	12	0
c55816_g1_i1	745	11	0
c55816_g1_i2	1106	3	0
c55817_g1_i1	443	12	0
c55818_g1_i1	1071	16	0
c55818_g1_i2	1087	0	0
c55819_g1_i1	656	10	0
c55820_g1_i1	363	0	0
c55820_g1_i2	277	1	0
c55820_g1_i3	341	0	0
c55822_g1_i1	1514	57087	0
c55823_g1_i1	481	60	0
c55824_g1_i1	689	18	0
c55827_g1_i1	317	80	0
c55828_g1_i1	759	8	0
c55829_g1_i1	512	19	0
c55830_g1_i1	382	14	0
c55831_g1_i1	879	1	0
c55831_g1_i2	684	0	0
c55832_g1_i1	1305	0	0
c55832_g1_i2	1686	4	0
c55834_g1_i1	221	0	0
c55834_g1_i2	283	21	0
c55835_g1_i1	514	13	0
c55836_g1_i1	1225	34	0
c55837_g1_i1	503	7390	0
c55838_g1_i1	2924	53	0
c55838_g1_i2	753	3	0
c55839_g1_i1	654	175	0
c55840_g1_i1	618	4	0
c55841_g1_i1	265	2	0
c55842_g1_i1	673	20	0
c55842_g1_i2	460	21	0
c55844_g1_i1	354	2	0
c55845_g1_i1	458	0	0
c55845_g1_i2	429	22	0
c55846_g1_i1	287	8	0
c55847_g1_i1	837	11	0
c55849_g1_i1	350	1	0
c55850_g1_i1	851	14	0
c55850_g1_i2	927	0	0
c55850_g1_i3	842	2	0
c55850_g1_i4	926	1	0
c55855_g1_i1	1677	9	0
c55856_g1_i1	400	0	0
c55857_g1_i1	299	5	0
c55859_g1_i1	260	3	0
c55860_g1_i1	715	8	0
c55860_g1_i2	871	2	0
c55863_g1_i1	978	30	0
c55864_g1_i1	251	8	0
c55865_g1_i1	226	2	0
c55866_g1_i1	530	7	0
c55867_g1_i1	580	0	0
c55867_g1_i2	290	0	0
c55869_g1_i1	206	5	0
c55870_g1_i1	429	4	0
c55871_g1_i1	774	15	0
c55871_g2_i1	549	13	0
c55872_g1_i1	1067	116	0
c55873_g1_i1	781	6	0
c55874_g1_i1	992	2	0
c55874_g1_i2	899	0	0
c55875_g1_i1	471	14	0
c55876_g1_i1	1718	19	0
c55879_g1_i1	268	1210	0
c55880_g1_i1	565	4	0
c55881_g1_i1	317	1	0
c55882_g1_i1	378	5	0
c55885_g1_i1	278	8	0
c55886_g1_i1	323	6	0
c55887_g1_i1	470	4	0
c55888_g1_i1	543	16	0
c55889_g1_i1	363	1	0
c55892_g1_i1	222	5	0
c55892_g2_i1	1310	43	0
c55893_g1_i1	207	22	0
c55894_g1_i1	374	1	0
c55896_g1_i1	347	2	0
c55897_g1_i1	811	3	0
c55897_g1_i2	874	6	0
c55898_g1_i1	614	8	0
c55899_g1_i1	410	12	0
c55900_g1_i1	353	66	0
c55901_g1_i1	573	5	0
c55903_g1_i1	1738	103	0
c55905_g1_i1	260	30	0
c55906_g1_i1	768	1	0
c55906_g1_i2	1066	27	0
c55908_g1_i1	329	1	0
c55910_g1_i1	1265	2	0
c55912_g1_i1	922	3	0
c55913_g1_i1	362	10	0
c55913_g1_i2	272	19	0
c55914_g1_i1	445	19	0
c55917_g1_i1	881	2	0
c55918_g1_i1	303	4	0
c55919_g1_i1	312	22	0
c55919_g2_i1	342	8	0
c55920_g1_i1	980	6	0
c55920_g1_i2	291	0	0
c55921_g1_i1	358	6	0
c55922_g1_i1	830	11	0
c55922_g2_i1	251	1	0
c55923_g1_i1	234	11	0
c55924_g1_i1	274	2	0
c55925_g1_i1	245	4	0
c55925_g1_i2	332	2	0
c55925_g1_i3	203	0	0
c55925_g1_i4	332	3	0
c55926_g1_i1	246	1	0
c55926_g2_i1	311	4	0
c55928_g1_i1	207	16	0
c55929_g1_i1	1867	98	0
c55931_g1_i1	555	3	0
c55931_g1_i2	479	0	0
c55932_g1_i1	1118	20	0
c55933_g1_i1	914	20	0
c55934_g1_i1	772	5	0
c55934_g1_i2	201	6	0
c55935_g1_i1	215	12	0
c55937_g1_i1	283	9	0
c55938_g1_i1	427	42	0
c55939_g1_i1	1934	22	0
c55940_g1_i1	815	6	0
c55942_g1_i1	295	0	0
c55944_g1_i1	234	0	0
c55945_g1_i1	222	1	0
c55948_g1_i1	203	8	0
c55950_g1_i1	324	6	0
c55950_g1_i2	240	0	0
c55951_g1_i1	230	4	0
c55953_g1_i1	303	8	0
c55955_g1_i1	557	5	0
c55958_g1_i1	206	4	0
c55962_g1_i1	248	61	0
c55963_g1_i1	639	6	0
c55965_g1_i1	318	4	0
c55969_g1_i1	218	0	0
c55971_g1_i1	236	3	0
c55973_g1_i1	259	0	0
c55975_g1_i1	284	15	0
c55977_g1_i1	390	2	0
c55978_g1_i1	309	2	0
c55981_g1_i1	293	16	0
c55982_g1_i1	382	8	0
c55984_g1_i1	465	5	0
c55985_g1_i1	226	0	0
c55985_g2_i1	325	0	0
c55986_g1_i1	1032	146	0
c55987_g1_i1	1221	17	0
c55988_g1_i1	354	21	0
c55989_g1_i1	334	4	0
c55989_g1_i2	818	18	0
c55990_g1_i1	318	3	0
c55992_g1_i1	961	1	0
c55992_g1_i2	1583	21	0
c55996_g1_i1	1082	12	0
c55996_g1_i2	353	2	0
c55997_g1_i1	1816	6	0
c55997_g2_i1	354	2	0
c55998_g1_i1	292	6	0
c55999_g1_i1	728	62	0
c56000_g1_i1	1448	26	0
c56001_g1_i1	457	137	0
c56002_g1_i1	1196	38	0
c56003_g1_i1	232	0	0
c56004_g1_i1	1847	1	0
c56004_g1_i2	2643	18	0
c56005_g1_i1	327	17	0
c56006_g1_i1	640	35	0
c56007_g1_i1	347	3	0
c56008_g1_i1	577	8	0
c56009_g1_i1	467	6	0
c56010_g1_i1	233	0	0
c56010_g2_i1	362	3	0
c56011_g1_i1	786	22	0
c56013_g1_i1	363	38	0
c56015_g1_i1	660	9	0
c56015_g1_i2	462	0	0
c56016_g1_i1	307	184	0
c56018_g1_i1	459	12	0
c56020_g1_i1	267	1	0
c56020_g1_i2	296	0	0
c56021_g1_i1	496	12	0
c56024_g1_i1	272	4	0
c56025_g1_i1	256	0	0
c56025_g1_i2	205	6	0
c56026_g1_i1	343	0	0
c56029_g1_i1	304	24	0
c56032_g1_i1	202	1	0
c56033_g1_i1	208	0	0
c56033_g1_i2	248	15	0
c56034_g1_i1	669	14	0
c56034_g1_i2	222	8	0
c56035_g1_i1	542	6	0
c56036_g1_i1	459	24	0
c56037_g1_i1	1002	0	0
c56037_g1_i2	944	5	0
c56037_g2_i1	1167	26	0
c56038_g1_i1	490	66	0
c56042_g1_i1	286	0	0
c56042_g1_i2	281	4	0
c56043_g1_i1	1492	11	0
c56044_g1_i1	348	0	0
